Kategorie,OriginalPath,Modell,EditType,InstructionOrPrompt,Seed,OutputPath
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_891.jpg,stable_diffusion_15_imag2img,img2img,portrait near a window with natural light,70990536,human_manipulated_stable_diffusion_15_imag2img_portrait-near-a-window-with-natural-light_70990536.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_354.jpg,stable_diffusion_15_imag2img,img2img,portrait near a window with natural light,750197518,human_manipulated_stable_diffusion_15_imag2img_portrait-near-a-window-with-natural-light_750197518.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_754.jpg,stable_diffusion_15_imag2img,img2img,portrait near a window with natural light,783786840,human_manipulated_stable_diffusion_15_imag2img_portrait-near-a-window-with-natural-light_783786840.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_759.jpg,stable_diffusion_15_imag2img,img2img,portrait outdoors with greenery background,62176040,human_manipulated_stable_diffusion_15_imag2img_portrait-outdoors-with-greenery-background_62176040.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_493.jpg,stable_diffusion_15_imag2img,img2img,portrait outdoors with greenery background,92570282,human_manipulated_stable_diffusion_15_imag2img_portrait-outdoors-with-greenery-background_92570282.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_754.jpg,stable_diffusion_15_imag2img,img2img,portrait outdoors with greenery background,124539648,human_manipulated_stable_diffusion_15_imag2img_portrait-outdoors-with-greenery-background_124539648.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_810.jpg,stable_diffusion_15_imag2img,img2img,portrait outdoors with greenery background,657448676,human_manipulated_stable_diffusion_15_imag2img_portrait-outdoors-with-greenery-background_657448676.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_108.jpg,stable_diffusion_15_imag2img,img2img,portrait outdoors with greenery background,59086533,human_manipulated_stable_diffusion_15_imag2img_portrait-outdoors-with-greenery-background_59086533.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_354.jpg,stable_diffusion_15_imag2img,img2img,portrait outdoors with greenery background,715197503,human_manipulated_stable_diffusion_15_imag2img_portrait-outdoors-with-greenery-background_715197503.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_485.jpg,stable_diffusion_15_imag2img,img2img,portrait outdoors with greenery background,795275667,human_manipulated_stable_diffusion_15_imag2img_portrait-outdoors-with-greenery-background_795275667.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_739.jpg,stable_diffusion_15_imag2img,img2img,"portrait in park, afternoon sun",128250954,human_manipulated_stable_diffusion_15_imag2img_portrait-in-park-afternoon-sun_128250954.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_607.jpg,stable_diffusion_15_imag2img,img2img,"portrait in park, afternoon sun",760102492,human_manipulated_stable_diffusion_15_imag2img_portrait-in-park-afternoon-sun_760102492.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_991.jpg,stable_diffusion_15_imag2img,img2img,"portrait in park, afternoon sun",753229479,human_manipulated_stable_diffusion_15_imag2img_portrait-in-park-afternoon-sun_753229479.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_662.jpg,stable_diffusion_15_imag2img,img2img,"portrait in park, afternoon sun",175913952,human_manipulated_stable_diffusion_15_imag2img_portrait-in-park-afternoon-sun_175913952.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_335.jpg,stable_diffusion_15_imag2img,img2img,"portrait in park, afternoon sun",372271798,human_manipulated_stable_diffusion_15_imag2img_portrait-in-park-afternoon-sun_372271798.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_344.jpg,stable_diffusion_15_imag2img,img2img,"portrait in park, afternoon sun",555363796,human_manipulated_stable_diffusion_15_imag2img_portrait-in-park-afternoon-sun_555363796.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_791.jpg,stable_diffusion_15_imag2img,img2img,"portrait in park, afternoon sun",179275106,human_manipulated_stable_diffusion_15_imag2img_portrait-in-park-afternoon-sun_179275106.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_1021.jpg,stable_diffusion_15_imag2img,img2img,"portrait in subway station, artificial lights",136290704,human_manipulated_stable_diffusion_15_imag2img_portrait-in-subway-station-artificial-lights_136290704.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_455.jpg,stable_diffusion_15_imag2img,img2img,"portrait in subway station, artificial lights",786983863,human_manipulated_stable_diffusion_15_imag2img_portrait-in-subway-station-artificial-lights_786983863.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_745.jpg,stable_diffusion_15_imag2img,img2img,"portrait in subway station, artificial lights",828316967,human_manipulated_stable_diffusion_15_imag2img_portrait-in-subway-station-artificial-lights_828316967.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_608.jpg,stable_diffusion_15_imag2img,img2img,"portrait in subway station, artificial lights",359715349,human_manipulated_stable_diffusion_15_imag2img_portrait-in-subway-station-artificial-lights_359715349.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_534.jpg,stable_diffusion_15_imag2img,img2img,"portrait in subway station, artificial lights",292036943,human_manipulated_stable_diffusion_15_imag2img_portrait-in-subway-station-artificial-lights_292036943.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_223.jpg,stable_diffusion_15_imag2img,img2img,"portrait in subway station, artificial lights",68582027,human_manipulated_stable_diffusion_15_imag2img_portrait-in-subway-station-artificial-lights_68582027.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_502.jpg,stable_diffusion_15_imag2img,img2img,"portrait in subway station, artificial lights",764851261,human_manipulated_stable_diffusion_15_imag2img_portrait-in-subway-station-artificial-lights_764851261.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_112.jpg,stable_diffusion_15_imag2img,img2img,portrait with light shadow across face,673808250,human_manipulated_stable_diffusion_15_imag2img_portrait-with-light-shadow-across-face_673808250.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_746.jpg,stable_diffusion_15_imag2img,img2img,portrait with light shadow across face,532734399,human_manipulated_stable_diffusion_15_imag2img_portrait-with-light-shadow-across-face_532734399.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_810.jpg,stable_diffusion_15_imag2img,img2img,portrait with light shadow across face,548447869,human_manipulated_stable_diffusion_15_imag2img_portrait-with-light-shadow-across-face_548447869.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_611.jpg,stable_diffusion_15_imag2img,img2img,portrait with light shadow across face,59527292,human_manipulated_stable_diffusion_15_imag2img_portrait-with-light-shadow-across-face_59527292.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_335.jpg,stable_diffusion_15_imag2img,img2img,portrait with light shadow across face,922730541,human_manipulated_stable_diffusion_15_imag2img_portrait-with-light-shadow-across-face_922730541.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_677.jpg,stable_diffusion_15_imag2img,img2img,portrait with light shadow across face,179187533,human_manipulated_stable_diffusion_15_imag2img_portrait-with-light-shadow-across-face_179187533.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_34.jpg,stable_diffusion_15_imag2img,img2img,portrait with light shadow across face,168910305,human_manipulated_stable_diffusion_15_imag2img_portrait-with-light-shadow-across-face_168910305.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_742.jpg,stable_diffusion_15_imag2img,img2img,portrait with subtle skin smoothing,830355647,human_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-skin-smoothing_830355647.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_232.jpg,stable_diffusion_15_imag2img,img2img,portrait with subtle skin smoothing,960213408,human_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-skin-smoothing_960213408.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_779.jpg,stable_diffusion_15_imag2img,img2img,portrait with subtle skin smoothing,723831303,human_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-skin-smoothing_723831303.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_688.jpg,stable_diffusion_15_imag2img,img2img,portrait with subtle skin smoothing,245247379,human_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-skin-smoothing_245247379.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_845.jpg,stable_diffusion_15_imag2img,img2img,portrait with subtle skin smoothing,2757917,human_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-skin-smoothing_2757917.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_482.jpg,stable_diffusion_15_imag2img,img2img,portrait with subtle skin smoothing,922010300,human_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-skin-smoothing_922010300.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_607.jpg,stable_diffusion_15_imag2img,img2img,portrait with subtle skin smoothing,262585122,human_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-skin-smoothing_262585122.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_482.jpg,stable_diffusion_15_imag2img,img2img,black and white portrait conversion,506553373,human_manipulated_stable_diffusion_15_imag2img_black-and-white-portrait-conversion_506553373.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_927.jpg,stable_diffusion_15_imag2img,img2img,black and white portrait conversion,411221079,human_manipulated_stable_diffusion_15_imag2img_black-and-white-portrait-conversion_411221079.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_542.jpg,stable_diffusion_15_imag2img,img2img,black and white portrait conversion,192157836,human_manipulated_stable_diffusion_15_imag2img_black-and-white-portrait-conversion_192157836.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_45.jpg,stable_diffusion_15_imag2img,img2img,black and white portrait conversion,593634043,human_manipulated_stable_diffusion_15_imag2img_black-and-white-portrait-conversion_593634043.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_571.jpg,stable_diffusion_15_imag2img,img2img,black and white portrait conversion,450294366,human_manipulated_stable_diffusion_15_imag2img_black-and-white-portrait-conversion_450294366.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_553.jpg,stable_diffusion_15_imag2img,img2img,black and white portrait conversion,345532284,human_manipulated_stable_diffusion_15_imag2img_black-and-white-portrait-conversion_345532284.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_328.jpg,stable_diffusion_15_imag2img,img2img,black and white portrait conversion,446952115,human_manipulated_stable_diffusion_15_imag2img_black-and-white-portrait-conversion_446952115.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_441.jpg,stable_diffusion_15_imag2img,img2img,portrait with balanced studio lighting,291261015,human_manipulated_stable_diffusion_15_imag2img_portrait-with-balanced-studio-lighting_291261015.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_746.jpg,stable_diffusion_15_imag2img,img2img,portrait with balanced studio lighting,613682071,human_manipulated_stable_diffusion_15_imag2img_portrait-with-balanced-studio-lighting_613682071.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_1021.jpg,stable_diffusion_15_imag2img,img2img,portrait with balanced studio lighting,128205774,human_manipulated_stable_diffusion_15_imag2img_portrait-with-balanced-studio-lighting_128205774.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_833.jpg,stable_diffusion_15_imag2img,img2img,portrait with balanced studio lighting,722977980,human_manipulated_stable_diffusion_15_imag2img_portrait-with-balanced-studio-lighting_722977980.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_49.jpg,stable_diffusion_15_imag2img,img2img,portrait with balanced studio lighting,192569535,human_manipulated_stable_diffusion_15_imag2img_portrait-with-balanced-studio-lighting_192569535.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_553.jpg,stable_diffusion_15_imag2img,img2img,portrait with balanced studio lighting,863651373,human_manipulated_stable_diffusion_15_imag2img_portrait-with-balanced-studio-lighting_863651373.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_853.jpg,stable_diffusion_15_imag2img,img2img,portrait with balanced studio lighting,49315450,human_manipulated_stable_diffusion_15_imag2img_portrait-with-balanced-studio-lighting_49315450.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_373.jpg,stable_diffusion_15_imag2img,img2img,portrait with shallow depth of field,74009198,human_manipulated_stable_diffusion_15_imag2img_portrait-with-shallow-depth-of-field_74009198.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_367.jpg,stable_diffusion_15_imag2img,img2img,portrait with shallow depth of field,929895032,human_manipulated_stable_diffusion_15_imag2img_portrait-with-shallow-depth-of-field_929895032.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_170.jpg,stable_diffusion_15_imag2img,img2img,portrait with shallow depth of field,830568803,human_manipulated_stable_diffusion_15_imag2img_portrait-with-shallow-depth-of-field_830568803.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\celeba\celeba_354.jpg,stable_diffusion_15_imag2img,img2img,portrait with shallow depth of field,351436695,human_manipulated_stable_diffusion_15_imag2img_portrait-with-shallow-depth-of-field_351436695.jpg
