img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_apartment-block-with-balconies-urban-daylight_191735735_noisy.jpg,1,0,0.1673,0.0051,0.0038,0.0010,0.0064,0.0159,0.9717,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1611_noisy.jpg,0,0,0.2381,0.2918,0.0039,0.0000,0.3256,0.6696,0.1374,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-car-parked-in-front_451501134_noisy.jpg,1,0,0.1657,0.0505,0.0185,0.0273,0.0003,0.0012,0.8962,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1994_noisy.jpg,0,0,0.1694,0.0001,0.0005,0.0050,0.3080,0.6984,0.0042,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_2033_noisy.jpg,0,0,0.0036,0.0082,0.0085,0.0016,0.0005,0.0019,0.0009,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_inpainting_add-lip-piercing_34327535_noisy.jpg,1,0,0.2061,0.2532,0.5710,0.0689,0.0378,0.2925,0.0134,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1587_noisy.jpg,0,0,0.1241,0.0047,0.0226,0.0003,0.4765,0.2338,0.0066,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_small-countryside-church-with-stone-walls_171784436_noisy.jpg,1,0,0.1648,0.0001,0.0005,0.0164,0.0554,0.0956,0.8206,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_vast-tundra-under-cloudy-sky-lonely-feeling_909644408_noisy.jpg,1,0,0.3019,0.0047,0.0014,0.1866,0.2861,0.4410,0.8916,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_333_noisy.jpg,0,0,0.0499,0.0000,0.0026,0.0867,0.0031,0.1150,0.0921,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_2100_noisy.jpg,0,0,0.0036,0.0000,0.0003,0.0000,0.0000,0.0000,0.0214,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-picnic-table_712713680_noisy.jpg,1,0,0.1412,0.0364,0.0168,0.1859,0.0015,0.5954,0.0110,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-an-elderly-black-man-with-gray-beard-warm-indoor_122210618_noisy.jpg,1,1,0.6394,1.0000,0.0060,0.9832,0.7494,0.1098,0.9879,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_649_noisy.jpg,0,0,0.2159,0.0000,0.0005,0.0039,0.1794,0.7674,0.3441,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_modern-glass-skyscraper-in-city-center-photographed-at-dusk_906698074_noisy.jpg,1,0,0.2631,0.3386,0.0026,0.2277,0.0102,0.0002,0.9993,,,,,,
